timestamp_iso,source,ecg1,ecg2,spo2_wave,resp_wave,heart_rate,systolic,diastolic,mean_pressure,pulse_rate,spo2,respiration_rate,temperature1,temperature2,cuff_pressure,raw_hex
2026-09-03T17:55:07.055Z,simulation,0.03668,0.05020,0.73424,0.86811,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.074Z,simulation,0.05324,0.08023,0.86265,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.095Z,simulation,0.10231,0.11841,0.94299,0.90123,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.115Z,simulation,0.14591,0.10971,0.95658,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.135Z,simulation,0.13132,0.06559,0.90018,0.92978,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.155Z,simulation,0.08062,0.03568,0.78737,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.175Z,simulation,0.04352,0.02030,0.64342,0.95361,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.195Z,simulation,0.02769,0.03293,0.49639,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.215Z,simulation,0.02999,0.02129,0.36888,0.97261,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.235Z,simulation,0.02451,-0.03348,0.27274,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.255Z,simulation,-0.08855,-0.05945,0.20581,0.98669,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.275Z,simulation,-0.06028,0.80007,0.15195,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.294Z,simulation,1.11418,0.03280,0.10125,0.99576,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.314Z,simulation,-0.08128,-0.19066,0.08218,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.335Z,simulation,-0.22243,0.00941,0.12970,0.99978,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.355Z,simulation,0.01982,0.03602,0.21705,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.374Z,simulation,0.03589,0.04260,0.28779,0.99874,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.395Z,simulation,0.04813,0.08280,0.32228,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.415Z,simulation,0.09644,0.11527,0.32875,0.99263,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.435Z,simulation,0.15517,0.17761,0.31560,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.455Z,simulation,0.21034,0.22486,0.28820,0.98149,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.475Z,simulation,0.28897,0.25946,0.25238,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.495Z,simulation,0.34003,0.27082,0.21445,0.96538,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.515Z,simulation,0.34715,0.25541,0.17974,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.535Z,simulation,0.31152,0.20442,0.15154,0.94438,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.555Z,simulation,0.23158,0.14085,0.13090,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.575Z,simulation,0.16046,0.08900,0.11718,0.91858,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.595Z,simulation,0.10217,0.04959,0.10886,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.615Z,simulation,0.05812,0.04635,0.10424,0.88814,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.635Z,simulation,0.04798,0.03604,0.10188,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.655Z,simulation,0.02259,0.03081,0.10078,0.85319,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.675Z,simulation,0.02169,0.02247,0.10030,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.695Z,simulation,0.02892,0.02836,0.10010,0.81391,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.716Z,simulation,0.01941,0.02174,0.10003,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.735Z,simulation,0.01400,0.02918,0.10001,0.77051,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.754Z,simulation,0.02495,0.01373,0.10000,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.775Z,simulation,0.01391,0.01359,0.10000,0.72321,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.795Z,simulation,0.01522,0.01333,0.26780,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.815Z,simulation,0.01555,0.01536,0.37187,0.67224,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.836Z,simulation,0.01397,0.01819,0.50489,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.855Z,simulation,0.01836,0.03193,0.65430,0.61786,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.875Z,simulation,0.04323,0.06421,0.79756,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.895Z,simulation,0.06566,0.09042,0.90696,0.56035,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.915Z,simulation,0.12074,0.11190,0.95813,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.934Z,simulation,0.12797,0.08525,0.93890,0.50000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.955Z,simulation,0.09939,0.04694,0.85401,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.975Z,simulation,0.04735,0.01793,0.72336,0.43712,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:07.994Z,simulation,0.02091,0.02206,0.57468,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.015Z,simulation,0.01520,0.00557,0.43438,0.37202,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.035Z,simulation,0.00995,-0.00211,0.32057,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.056Z,simulation,-0.01215,-0.12437,0.23909,0.30503,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.075Z,simulation,-0.16363,0.12866,0.18064,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.095Z,simulation,0.29639,0.72210,0.12757,0.23650,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.115Z,simulation,0.76280,-0.23686,0.08560,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.135Z,simulation,-0.32910,-0.07917,0.09566,0.16677,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.155Z,simulation,-0.07822,0.01608,0.16867,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.175Z,simulation,0.01184,0.02237,0.25390,0.09619,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.195Z,simulation,0.02300,0.03798,0.30785,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.215Z,simulation,0.05417,0.07673,0.32810,0.02513,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.235Z,simulation,0.09959,0.11513,0.32481,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.255Z,simulation,0.16243,0.17110,0.30446,-0.04606,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.275Z,simulation,0.21791,0.21434,0.27241,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.295Z,simulation,0.28839,0.24089,0.23485,-0.11702,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.315Z,simulation,0.31919,0.24716,0.19785,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.335Z,simulation,0.30973,0.20114,0.16586,-0.18738,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.354Z,simulation,0.25225,0.14031,0.14112,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.375Z,simulation,0.18372,0.08471,0.12382,-0.25680,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.395Z,simulation,0.11485,0.04870,0.11280,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.415Z,simulation,0.05567,0.01897,0.10638,-0.32491,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.435Z,simulation,0.02200,0.00068,0.10295,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.455Z,simulation,0.00005,-0.01237,0.10126,-0.39137,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.475Z,simulation,-0.00955,-0.01623,0.10050,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.495Z,simulation,-0.00166,-0.00621,0.10019,-0.45586,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.515Z,simulation,-0.01280,-0.01606,0.10006,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.535Z,simulation,-0.00587,-0.01196,0.10002,-0.51803,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.555Z,simulation,-0.00468,-0.00458,0.10001,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.575Z,simulation,-0.01405,-0.02025,0.10000,-0.57757,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.595Z,simulation,-0.01128,-0.01920,0.10000,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.615Z,simulation,-0.01029,-0.00779,0.31165,-0.63419,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.634Z,simulation,-0.01995,-0.01176,0.42989,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.655Z,simulation,-0.00541,-0.00213,0.57266,-0.68759,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.675Z,simulation,-0.01448,0.00814,0.72253,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.695Z,simulation,0.01324,0.03357,0.85369,-0.73751,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.715Z,simulation,0.06871,0.07503,0.93880,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.736Z,simulation,0.09741,0.06493,0.95815,-0.78369,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.755Z,simulation,0.09486,0.02885,0.90713,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.775Z,simulation,0.04015,-0.00749,0.79806,-0.82590,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.795Z,simulation,-0.00097,-0.01133,0.65557,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.815Z,simulation,-0.01493,-0.01892,0.50783,-0.86392,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.835Z,simulation,-0.01470,-0.01467,0.37812,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.855Z,simulation,-0.02495,-0.08266,0.27931,-0.89757,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.875Z,simulation,-0.10959,-0.13428,0.21048,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.894Z,simulation,-0.12932,0.64804,0.15626,-0.92666,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.915Z,simulation,0.97877,0.06864,0.10482,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.935Z,simulation,-0.05456,-0.25962,0.08142,-0.95106,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.955Z,simulation,-0.30103,-0.04463,0.12357,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.975Z,simulation,-0.04236,-0.00714,0.20998,-0.97063,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:08.996Z,simulation,-0.01398,-0.00355,0.28343,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.015Z,simulation,-0.00272,0.02856,0.32068,-0.98529,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.035Z,simulation,0.03571,0.06140,0.32904,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.055Z,simulation,0.09874,0.10841,0.31727,-0.99495,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.075Z,simulation,0.16233,0.16936,0.29083,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.094Z,simulation,0.23956,0.21435,0.25545,-0.99957,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.115Z,simulation,0.28810,0.22310,0.21746,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.135Z,simulation,0.28913,0.19558,0.18234,-0.99912,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.155Z,simulation,0.25439,0.16065,0.15354,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.175Z,simulation,0.20202,0.09921,0.13230,-0.99361,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.195Z,simulation,0.12642,0.04563,0.11807,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.215Z,simulation,0.06647,0.01634,0.10938,-0.98306,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.235Z,simulation,0.02445,-0.00174,0.10452,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.256Z,simulation,-0.00430,-0.01125,0.10202,-0.96753,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.275Z,simulation,-0.01824,-0.01889,0.10084,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.295Z,simulation,-0.02710,-0.01879,0.10032,-0.94710,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.315Z,simulation,-0.02571,-0.03289,0.10011,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.335Z,simulation,-0.02839,-0.03138,0.10004,-0.92186,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.355Z,simulation,-0.02290,-0.02748,0.10001,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.375Z,simulation,-0.02917,-0.02689,0.10000,-0.89196,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.395Z,simulation,-0.01450,-0.01968,0.10000,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.415Z,simulation,-0.03135,-0.02476,0.26077,-0.85753,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.435Z,simulation,-0.02346,-0.01673,0.36226,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.456Z,simulation,-0.01910,-0.01238,0.49325,-0.81875,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.475Z,simulation,-0.01650,-0.01525,0.64206,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.495Z,simulation,-0.00242,0.01229,0.78683,-0.77583,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.515Z,simulation,0.03229,0.05726,0.89999,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.535Z,simulation,0.08050,0.08133,0.95654,-0.72897,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.555Z,simulation,0.10497,0.05024,0.94308,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.575Z,simulation,0.06318,0.00611,0.86294,-0.67842,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.595Z,simulation,0.02627,-0.01165,0.73501,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.615Z,simulation,-0.00749,-0.02324,0.58674,-0.62443,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.635Z,simulation,-0.01050,-0.00977,0.44494,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.655Z,simulation,-0.02430,-0.02420,0.32858,-0.56727,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.675Z,simulation,-0.02241,-0.15069,0.24461,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.695Z,simulation,-0.19795,0.05050,0.18497,-0.50724,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.715Z,simulation,0.16196,0.79663,0.13183,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.735Z,simulation,0.88355,-0.23721,0.08766,-0.44464,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.755Z,simulation,-0.32894,-0.12892,0.09216,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.774Z,simulation,-0.12197,-0.01706,0.16143,-0.37978,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.795Z,simulation,0.00243,0.00491,0.24787,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.815Z,simulation,0.01276,0.01374,0.30486,-0.31300,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.835Z,simulation,0.03133,0.04636,0.32745,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.855Z,simulation,0.06803,0.09504,0.32578,-0.24463,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.875Z,simulation,0.13536,0.16197,0.30662,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.895Z,simulation,0.21805,0.21338,0.27530,-0.17502,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.915Z,simulation,0.27450,0.24911,0.23795,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.934Z,simulation,0.30585,0.22882,0.20071,-0.10453,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.955Z,simulation,0.30006,0.20299,0.16820,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.975Z,simulation,0.25195,0.14620,0.14284,-0.03350,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:09.995Z,simulation,0.17975,0.10289,0.12497,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.015Z,simulation,0.12481,0.05183,0.11350,0.03769,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.035Z,simulation,0.06469,0.02976,0.10677,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.056Z,simulation,0.03866,0.01898,0.10315,0.10869,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.075Z,simulation,0.02166,0.01339,0.10136,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.095Z,simulation,0.00083,-0.00597,0.10054,0.17915,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.115Z,simulation,0.00190,0.01094,0.10020,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.134Z,simulation,0.00101,0.00730,0.10007,0.24869,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.155Z,simulation,-0.00115,-0.00386,0.10002,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.175Z,simulation,0.00439,0.00081,0.10001,0.31697,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.196Z,simulation,0.00652,-0.00260,0.10000,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.215Z,simulation,0.01539,0.00740,0.10000,0.38365,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.235Z,simulation,0.00738,0.01545,0.30342,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.255Z,simulation,0.01327,0.00333,0.41923,0.44838,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.275Z,simulation,0.01163,0.01851,0.56052,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.295Z,simulation,0.00885,0.03167,0.71069,0.51084,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.315Z,simulation,0.04827,0.07138,0.84443,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.335Z,simulation,0.09144,0.10832,0.93417,0.57071,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.355Z,simulation,0.13449,0.09644,0.95926,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.375Z,simulation,0.12010,0.05822,0.91370,0.62769,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.395Z,simulation,0.06956,0.02502,0.80853,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.415Z,simulation,0.04467,0.01071,0.66768,0.68149,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.435Z,simulation,0.02455,0.02298,0.51939,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.455Z,simulation,0.01234,0.01822,0.38758,0.73183,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.475Z,simulation,0.02396,-0.02721,0.28609,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.495Z,simulation,-0.06008,-0.11077,0.21524,0.77846,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.515Z,simulation,-0.12037,0.58868,0.16056,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.535Z,simulation,0.92321,0.20129,0.10857,0.82115,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.555Z,simulation,0.09914,-0.23107,0.08114,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.575Z,simulation,-0.27390,-0.00405,0.11775,0.85967,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.595Z,simulation,-0.00229,0.03270,0.20280,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.615Z,simulation,0.03491,0.04517,0.27881,0.89384,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.635Z,simulation,0.04917,0.07181,0.31888,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.654Z,simulation,0.07987,0.10776,0.32920,0.92348,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.674Z,simulation,0.13858,0.16109,0.31884,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.695Z,simulation,0.21020,0.20876,0.29339,0.94843,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.714Z,simulation,0.28341,0.25465,0.25850,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.735Z,simulation,0.32512,0.26701,0.22050,0.96858,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.755Z,simulation,0.33468,0.25690,0.18498,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.775Z,simulation,0.30547,0.21504,0.15560,0.98382,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.795Z,simulation,0.25537,0.14626,0.13374,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.815Z,simulation,0.17300,0.09906,0.11900,0.99408,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.834Z,simulation,0.10975,0.07225,0.10992,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.854Z,simulation,0.07015,0.05082,0.10481,0.99929,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.875Z,simulation,0.04677,0.03997,0.10216,0.00000,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.895Z,simulation,0.03419,0.03529,0.10090,0.99944,74,120,78,92,74,99,17,36.7,36.9,0,
2026-09-03T17:55:10.915Z,simulation,0.02742,0.03027,0.10035,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:10.935Z,simulation,0.14670,0.08299,0.11308,0.99452,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:10.955Z,simulation,0.07921,0.05357,0.10660,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:10.975Z,simulation,0.05325,0.02882,0.10310,0.98456,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:10.995Z,simulation,0.02865,0.02131,0.10135,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.015Z,simulation,0.03388,0.03099,0.10055,0.96962,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.035Z,simulation,0.02660,0.02078,0.10021,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.055Z,simulation,0.02254,0.02377,0.10007,0.94975,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.075Z,simulation,0.02403,0.03337,0.10002,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.095Z,simulation,0.03251,0.02203,0.10001,0.92508,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.115Z,simulation,0.03017,0.02642,0.10000,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.134Z,simulation,0.02116,0.02459,0.10000,0.89571,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.155Z,simulation,0.02275,0.01468,0.29342,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.174Z,simulation,0.02453,0.02378,0.40443,0.86181,73,120,78,92,73,99,17,36.7,36.9,0,
2026-09-03T17:55:11.195Z,simulation,0.02080,0.03410,0.54144,0.00000,73,120,78,92,73,99,17,36.7,36.9,0,
